address,city,latitude,longitude,name,postalCode,province,reviews.date,reviews.rating,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,emotion
6301 Westwood Blvd,Orlando,28.4193,-81.4644,Best Western Orlando Convention Center Hotel,32821,FL,2014-04-14T00:00:00.000Z,3.0,"If you need a place to lay your head and rest, this is a great place. A group of us stayed for a competition and enjoy the room. The breakfast was not the best I have had, but it was food. Staff was friendly and very helpful.",Good night stay,Dallas,UnitedStates,neutral
6301 Westwood Blvd,Orlando,28.4193,-81.4644,Best Western Orlando Convention Center Hotel,32821,FL,2017-07-03T00:00:00.000Z,5.0,"My family and I have been going to the same place for couple years. Derek and staff has always made sure if we need anything let them know. I have a son in wheelchair and he likes quiet, We visit in June and October. Jon jr. love the mickey mouse waffles. Breakfast is always nice. Thank You for always a great time.",GREAT PLACE TO STAY,Largo,Florida,joy
6301 Westwood Blvd,Orlando,28.4193,-81.4644,Best Western Orlando Convention Center Hotel,32821,FL,2010-03-30T00:00:00.000Z,5.0,Me and my Family often take trips to Orlando. But usually never get lost lol. But after seaching for our hotel for an hour and asking other hotels for directions to no availe. I stopped in to the Sleep INN and Jean at the front desk was outstanding he took the time to PRINT me a map as well as directions. Saving my family and me valuable time and frustration. He went above and beyond my expectations and definatly will chose to stay at this hotel next time. Many thanks John C.,Thanks to Jean at the Frontdesk,cocoabeach,florida,joy
6301 Westwood Blvd,Orlando,28.4193,-81.4644,Best Western Orlando Convention Center Hotel,32821,FL,2018-05-08T00:00:00.000Z,4.0,"Just stayed overnight for a flight out the following day in Orlando. Okay for a night or two. No need to pay more and it met my expectations.Pool, internet, breakfast all good. Nothing fancy, but everything adequate and in a good location for what we needed.",Good location,Pelham,NewHampshire,neutral
6301 Westwood Blvd,Orlando,28.4193,-81.4644,Best Western Orlando Convention Center Hotel,32821,FL,2012-08-18T00:00:00.000Z,4.0,"This is the second time that we have stayed at this hotel and the refurbishment is now complete. All rooms have been completely renovated so they are very clean and come with a shower , modern TV and coffee maker. the rooms are abit on the small side but big enough to take two double beds. The staff are very frienly and helpful and encourage you to use the business centre if you need to. There is also a gym and a small heated pool which doesn't seem to get too busy. The breakfast is included free and it does provide you with an adequate start to the day if you require a big vried breakfast there are severl restaurants offering all you can get buffets close by. The hotel is in a great location and does offer great value for money including free parking , in room wifi and an ATM.We are so glad you have enjoyed two visits with us at the Best Western Plus Orlando Convention Center. We love to hear from guests that have experienced our upgrades in the past year. The hotel has been completely renovated and is now one of the newest hotels in the Orlando area. We appreciated your business and look forward to seeing you again on your next Florida trip!",Pleasing return visit as expected.,London,UnitedKingdom,joy
6301 Westwood Blvd,Orlando,28.4193,-81.4644,Best Western Orlando Convention Center Hotel,32821,FL,2014-08-13T00:00:00.000Z,3.0,"The room had a dirty, musty smell. We stayed for 5 days and the bed linens were never changed. The air conditioner worked somewhat sporadically. The breakfast was mediocre at best. Stayed here only because of the price and would not stay again. Transportation to and from the convention center without a vehicle was a struggle. We were advised it was an easy .3 mile walk. It was not.",Just Average,Hattiesburg,UnitedStates,neutral
6301 Westwood Blvd,Orlando,28.4193,-81.4644,Best Western Orlando Convention Center Hotel,32821,FL,2016-06-02T00:00:00.000Z,5.0,"I will stay at this hotel in future visits to the area. Rooms are always clean. Great breakfast. Staff is always cleaning and polite. This is a great location for the convention center, SeaWorld, Universal Studios and Disney World. Plenty of night time activities in the area and places to eat.",Great Place,Lakeland,UnitedStates,joy
40489 Highway 41,Oakhurst,37.3345,-119.6456,Comfort Inn Yosemite Area,93644,CA,2015-03-07T00:00:00Z,3.0,We stayed here two nights while visiting the Yosemite National Park. Room had musty smell to it that we could not get out. That was the main draw back. Room was a bit dated.........but ok. Then at the breakfast bar in the morning............the lady who evidently did the clean up would announce rather ungraciously that we had 10 more minutes... More,OK spot to stay..........,Bangor,ME,neutral
40489 Highway 41,Oakhurst,37.3345,-119.6456,Comfort Inn Yosemite Area,93644,CA,2015-08-23T00:00:00Z,3.0,"The comfort inn in Oakhurst was okay. We stayed in a room with two double beds. One bed had a pillow top mattress the other did not, of course my son with the pillow top mattress had a comfortable night. My husband and I the bed was uncomfortable. When we checked in I had reserved the room ahead of time,... More","Average, okay",Burbank,CA,neutral
40489 Highway 41,Oakhurst,37.3345,-119.6456,Comfort Inn Yosemite Area,93644,CA,2015-07-17T00:00:00Z,2.0,"Probably one of the only dealbreakers for me when I stay somewhere is when the WiFi doesn't work. I'd like it to be free, I'd like it to be fast, but if neither of those things are the case, I can deal. But the night I was there,I was never able to put together more than five minutes of uptime.... More",Worst Wi-Fi,Tucson,AZ,anger
40489 Highway 41,Oakhurst,37.3345,-119.6456,Comfort Inn Yosemite Area,93644,CA,2015-10-13T00:00:00Z,4.0,"We went to Yosemite National Park for a weekend. With our two grown up children, a part of our family is living in the San Jose and the rest in Los Angeles. We decided to meet on Friday night after the work, and to stay one night in Oakhurst before heading to Yosemite National Park the next day. The Comfort... More",Convenient and Clean,Los Angeles,CA,neutral
40489 Highway 41,Oakhurst,37.3345,-119.6456,Comfort Inn Yosemite Area,93644,CA,2015-04-08T00:00:00Z,4.0,"The room seemed like it had been renovated recently, simple but nice and clean. The breakfast in the morning was better than we expected, lots of choices eggs, sausage, cereal, waffles, pastries, yogurts, fruits, toast etc. Convenient location, about 20mn from the mariposa grove.",Good value for the price,San Diego,CA,neutral
275 12th St,Fortuna,40.593,-124.1543,Travel Inn,95540,CA,2015-04-03T00:00:00Z,1.0,I am so glad they canceled our reservation after seeing all the terrible reviews. We had a reservation to stay here as we were traveling from San Fran. We called to double check our reservation thank god. We let them know we would be arriving about 10 pm and were double checking that that would be ok. NOPE!! They canceled... More,The rumors are true,Deadwood,SD,anger
301 W Pacheco Blvd,Los Banos,37.0561,-120.858,Best Western Executive Inn,93635,CA,2015-12-14T00:00:00Z,3.0,"Very clean place, room was very comfortable as well as clean, reasonable rate, free parking and wifi, friendly and fast staff. Enjoyed the free breakfast option. easy check in and check out...Would stay here again if here again",nice place,Glendale,CA,joy
125 Silver Leaf Dr,Watsonville,36.9159,-121.7865,Motel 6 Watsonville - Monterey Area,95076,CA,2016-02-27T00:00:00Z,1.0,People staying here must think no smoking only applies to cigarettes. Smoke rolls out of the rooms like a scene from an old Cheech and Chong movie. Property is not that old but has not been well maintained. Worst part is the staff - they are clearly very unhappy.,Contact High,Prescott,AZ,anger
1211 State St,Mound City,40.13787,-95.23736,Audrey's Motel,64470,MO,2015-07-16T00:00:00Z,5.0,While traveling back to Tennessee after vacationing in Wyoming - we very surprised and happy to locate this motel. Our room was spotlessly clean and the staff made us feel very welcome. Definitely will be on the list to stay here again! Exceptional value for the cost and hot breakfast served early! Very pleasantly surprised to find this motel.,Local Motel was very pleasant surprise!,Lewisburg,TN,surprise
1211 State St,Mound City,40.13787,-95.23736,Audrey's Motel,64470,MO,2015-08-20T00:00:00Z,4.0,"This place was clean. Provided a hot breakfast, good parking, walking distance to places to eat. I would go back. It was 20.00 less than the other motel and I am sure just as good. Hank the owner was nice to visit with. He's a biker dude so I liked him right away. I felt safe and well cared for... More",This was a peaceful place to stay. Audrey's Motel,Kearney,NE,joy
1211 State St,Mound City,40.13787,-95.23736,Audrey's Motel,64470,MO,2015-09-10T00:00:00Z,5.0,This is a wonderful place to stay. Clean rooms and the owners live on site. This place is so clean! They take wonderful care of the motel. Very friendly. Easy parking. Quiet. Awesome place to stay. Will stay there again!,Great!,Salina,KS,joy
3370 E Montclair St,Springfield,37.155323,-93.225773,Hampton Inn Springfield-southeast,65804,MO,2016-04-29T00:00:00Z,5.0,Great quiet clean hotel. Wonderful value and electrical and phone charging stations all over the room. Right off major highway but no noise. 4 pillows on each bed. The rooms are very well organized for personal or business travel,Great value hotel.,Saint Joseph,MO,joy
3370 E Montclair St,Springfield,37.155323,-93.225773,Hampton Inn Springfield-southeast,65804,MO,2016-04-28T00:00:00Z,4.0,Rooms facing highway can pickup a lot of road noise. This is a family hotel so it's not uncommon to have a high children concentration staying here. On the night we stayed there was a youth sports team.,Springfield Hampron,Kansas City,MO,neutral
1003 Coast Blvd,La Jolla,32.8485,-117.2758,Pantai Inn,92037,CA,2014-04-04T00:00:00.000Z,5.0,"We stayed in a great room facing the ocean and from the living room and bedroom you could see the ocean and listen to the waves all night. Great place, nice breakfast, and very large rooms. The staff are amazing and very ready and willing to help. It the kind of place that I would recommend to anyone and everyone. There is a kitchen in the room, but all the nice dinning restaurants are well within an easy walk.Hi Tony W, Thank you for the great review! We are flattered by your comments and glad that our location over the Pacific set the tone for an unforgettable stay. We look forward to creating many more wonderful memories for you in the future. Terima Kasih, (Thank you in Balinese)Dallas King",Feel like your in Hawaii and only travel to San Diego,Scottsdale,Arizona,joy
1003 Coast Blvd,La Jolla,32.8485,-117.2758,Pantai Inn,92037,CA,2018-02-12T00:00:00.000Z,5.0,"Excellent location and most friendly staff. We had a very confortable suite that can accommodate 4 people. The living room had a window with full ocean view. Very clean property, nice breakfast included in the price. Parking and internet was also included. Most important, the staff was very friendly and helpful.Greetings Alfredo L,Thank you for taking the time to review Pantai Inn. On behalf of the team, we all enjoyed reading your positive comments about our Inn. We are all very fortunate to be in a wonderful location, have well appointed rooms, and all work together with the common goal of ensuring our guests satisfaction. I sincerely appreciated you pointing out the complimentary items included with your stay - daily breakfast, parking, and wifi. Also, thank you for naming us the jewel in La Jolla. The name La Jolla roughly translates to this as well. We are all eager for your return. Cheers! Mike",A Jewel in La Jolla,Quito,Ecuador,joy
1003 Coast Blvd,La Jolla,32.8485,-117.2758,Pantai Inn,92037,CA,2016-12-29T00:00:00.000Z,5.0,"We loved the ocean view from our room. The location was great for walking around La Jolla or just along the shore where we saw harbor seals, sea lions and whales. San Diego was very close and we could easily explore new areas around San Diego. The service was excellent with little touches such as water and candy each night. It was nice to have breakfast with our stay included with our room and drinks in the lobby. We will definitely be back!Greetings Mark B,Thank you for taking the time to review Pantai Inn. We are so pleased that you enjoyed your experience at our Inn as well as our phenomenal location. Our location, as you stated, definitely lends itself well to taking off on foot and exploring all that both the village of La Jolla has as well as the wonderful coastline. I appreciated your noting the teams attention to detail and ensuring that you were satisfied. Each of them do a wonderful job at looking after our guests. On behalf of everyone here, we eagerly await your return. Warmest wishes,Mike",Great location!,Eden Prairie,Minnesota,joy
1003 Coast Blvd,La Jolla,32.8485,-117.2758,Pantai Inn,92037,CA,2015-02-01T00:00:00.000Z,5.0,"We stayed at Pantai for 12 days for our 36th anniversary. We thank them for an exemplary experience. Our room was immaculate, quiet, with a gorgeous view. Just be aware that some of the rooms are a bit dated, and some are also near the staff work areas and can be noisy. The best part of Pantai is the staff! Every one is friendly and professional. Thank you especially to Nina for reservations, Alfred for all his recommendations for things to do in LaJolla, and to chef Fernando for imaginative and delicious breakfasts. Pantai is run like a family business at its best, with caring and attention to all detail. Thanks for a great vacation and we plan to return in a year for a wonderful break from our Wisconsin winter. Lynn McWIlliamsDear lynn m,Once again, Congratulations on your 36th anniversary! Were thrilled you chose to spend your time at the Pantai Inn. It was truly our pleasure. You left a lasting impression amongst our staff and we are excited for your return next year. Thank you very much for staying with us and for delivering such generous feedback. I especially appreciate your warm words about our staff. We take great pride in our service and its so nice to hear that positive affirmation from our guests. I will be sure to share your comments with everyone here at Pantai Inn. Thank you again for staying with us and we look forward to your return.Warm wishes,Dan Priano",Fabulous,Merrimac,Wisconsin,joy
1003 Coast Blvd,La Jolla,32.8485,-117.2758,Pantai Inn,92037,CA,2018-06-11T00:00:00.000Z,5.0,"The location is awesome. We listened to the waves breaking each night. Wonderful!! The staff is the greatest. Everyone we met was courteous, polite and very friendly. Eager to please. The one person that made it so wonderful was Chelsy. She was superb!!. She helped us pick just the right room and even showed us the rooms for our next visit, which we have already booked. You can't go wrong staying here.Greetings Donna S,Thank you for taking the time to review Pantai Inn. First and foremost, thank you for recognizing our teams efforts to ensure your complete satisfaction. I cannot agree with you more - Chelsea is a rockstar and she does a wonderful job looking after our guests needs. We appreciate you letting others know that they cannot go wrong staying here! On behalf of the team, hope to see you again soon.Cheers! Mike",AWESOME RESORT,BULLHEAD CITY,UnitedStates,joy
1003 Coast Blvd,La Jolla,32.8485,-117.2758,Pantai Inn,92037,CA,2018-06-26T00:00:00.000Z,5.0,"We went to Pantai Inn for the second year in a row, to celebrate our anniversary. It is a truly unique experience, not like any other hotel. We felt very welcome and special. The staff was so kind and generous. The rooms are clean, charming and filled with anything you may need. We will return!Greetings Gita G,Thank you for taking the time to review Pantai Inn. We greatly appreciated the honor and opportunity to welcome you back and assist in the anniversary celebration! We love knowing when our guests are celebrating a special occasion and doing all that we can to make sure its memorable. Day in and day out, the team here is devoted to ensuring our guests utter and complete satisfaction. Hopefully you will not make us wait another year until you return... All my best, Mike",A Special Place to Go,Encinitas,California,joy
1003 Coast Blvd,La Jolla,32.8485,-117.2758,Pantai Inn,92037,CA,2018-02-06T00:00:00.000Z,4.0,"We booked a 3-bedroom cabin at the Pantai inn. It was located on the rear of the property, with a partial ocean view from the living/dining areas and small balcony that faced an alley. The dcor was lovely, the living/dining rooms spacious, it sported a full kitchen, and the beds and pillows were very comfortable. The only downside were the two bathrooms. They were very small and awkward, scarcely large enough for one person. In ours, the mirror was to the side of the sink, so you had to bend over and turn your head to see yourself. The tissue holder was a metal plate fastened to a hole in the wall, and it was oxidized and kept coming off. The dated tub did not drain properly and filled partly with water when we showered. The shower head and water pressure were great, but I would have expected a more luxurious, well-designed bathroom from such an expensive place. Apart from that, our stay was great, and the staff were very nice.Greetings ECrowther, Thank you for taking the time to review Pantai Inn. The team and I were so pleased that you had an overall enjoyable experience. Between the room amenities, the decor, and the comfort of your nights rest - these were all very positive. It does seem that above all there was one item that would have put us over the top during your stay. I apologize that we fell short in delivering this. After reading your review, I have personally reached out to you to address this situation. Please do not hesitate to follow up with me when you have time. Eager to have the opportunity to welcome you back. All my best, Mike","Very nice inn, awkward bathrooms, expensive",Los Angeles,California,joy
1003 Coast Blvd,La Jolla,32.8485,-117.2758,Pantai Inn,92037,CA,2014-11-26T00:00:00.000Z,5.0,"Our second time to stay here and I can never get enough of it!! Great staff, bend over backwards to help you, whether housekeepers or front desk staff. Genevieve was a delight helping me arrange for airport transportation that worked out great!! Rooms are always a joy, clean and well furnished with lovely ammenities in the bathroom (and I NEVER take the extra's home - except here)! Light on breakfast with no restaurant, but so many restaurants in the area it doesn't even matter. Last visit had Room 201, this visit had 208 and both exceeded my every expectation. Thank you again and long to be back already!!!!!Thank you for taking the time to leave us with such a wonderful five star review. I'm extremely elated to see that we're your hotel destination when you come to La Jolla and we have been consistently friendly and efficient. We truly appreciate your recommendations, and can't wait to serve you next time. Should you have any further comments, questions, or suggestions, please feel free to contact me personally. Thank you for being a part of our family here at the Pantai Inn and we look forward to seeing you again.After sharing this review with Genevieve, she was truly excited to have her advice acknowledged. The next time you plan on making a La Jolla visit, she has asked to call and ask for her personally or anyone of our staff so they can handle all your San Diego concierge needs.Warm wishes,Dan Priano",Do Not Miss Staying Here!!!!,Grapevine,Texas,joy
1003 Coast Blvd,La Jolla,32.8485,-117.2758,Pantai Inn,92037,CA,2015-02-18T00:00:00.000Z,3.0,"First the positives. I was in the new building which was just across the side street from the main building. The view was great and the bed was extremely comfortable. There was a little kitchenette for heating food at night. However the down sides were that the porch by the water was like a fire escape landing and people could go up and down the stairs. No privacy and can't keep door open at night to listen to the water. The room is pretty small for the price. The breakfast buffer wax excellent as wax the beautiful courtyard right near it. No room service any other time so plan accordingly. The bathroom was so small that two people could not fit in it. The staff were extremely friendly and the location is what you pay for. Dear Shaun B,Thank you very much for this review of your recent stay at our hotel. Please accept our apologies for the challenges you faced while you were our guests.We truly wish you would have alerted us immediately about your concerns with your room, we would have tried to accommodate you in another room. We are glad you found our breakfast options and location to be worthwhile.We hope you will stay with us again when you are in La Jolla, in order to have another chance to exceed your expectations, and for you to see we have used your feedback to improve. If youre so inclined, please feel free to reach out to me directly via email at danpaintai.com or by phone 858-224-7600.Thank you,Dan",Expected more,Danbury,Connecticut,surprise
1003 Coast Blvd,La Jolla,32.8485,-117.2758,Pantai Inn,92037,CA,2016-10-08T00:00:00.000Z,5.0,"This hotel has it all! A great location close to the La Jolla Cove, with great ocean views. You can easily walk to local restaurants, shopping, and places of interest in La Jolla.Our room was large, quiet, and comfortable and we stayed in a studio room which is one of the smaller rooms. We had an ocean front room which included a balcony overlooking the ocean.The hotel provides a free breakfast that changes daily and is delicious. The service at breakfast is terrific. As an example the toaster was not working on the first day of our stay. The toast would not stay down unless the handle to the toaster was held down. The breakfast attendant (I can't remember his name) held down the handle for us while we prepared the rest of our breakfast. It's a small thing that shows how far the staff at this hotel will go to make your stay more enjoyable.The nightly turn down service is a nice touch as are the hand colored notes delivered to the room. The hotel provided free bottled water daily and placed a few in our fridge and when they noticed that we placed a bottle on our nightstand they also began placing a fresh bottle there along with a clean glass.As noted in other reviews the bathroom is very small, but it in no way negatively impacted our stay.Our room also had a microwave, silverware and plates, wine glasses, and a refrigerator with an ice maker.I highly recommend this hotel and will definitely stay here again in the future. The staff and facility truly made our vacation more memorable.Greetings Nanook4530,Thank you for taking the time to review Pantai Inn. I thoroughly enjoyed all the thought and detail that you put into your review. It means a lot to me and the team when our guests share their experiences with others. With your careful descriptions of your accommodations, our location, our breakfast service, and of course all of the other wonderful touches we provide you did a remarkable job at painting a beautiful picture for readers to get a feel of what to expect when they stay here. We hope to create more memories with you in the future.Thank you again for choosing our Inn! Mike",A Terrific Place to Stay,New Orleans,Louisiana,joy
1003 Coast Blvd,La Jolla,32.8485,-117.2758,Pantai Inn,92037,CA,2017-05-06T00:00:00.000Z,5.0,From time of reservation to departure we felt like special guests at the Pantai Inn. The housekeeping bonus of goodies plus cold water and candy in our bedroom to homemade cookies and espresso available daily were so appreciated. Breakfast was alway delicious and the propert views were magnificent. Parking was convenient too and at no extra charge!,Best View and Accommodations Ever,Sikeston,Missouri,joy
1003 Coast Blvd,La Jolla,32.8485,-117.2758,Pantai Inn,92037,CA,2018-08-02T00:00:00.000Z,5.0,"Just checked out of the Pantai Inn and missing it already. Wonderful staff, great location. Highly recommend. We stayed 5 nights in a 2 room cottage. Right on the beach and breakfast complimentary every morning.Greetings carollkemp8, Thank you for taking the time to review Pantai Inn. We miss you already too! It was certainly all the teams pleasure to ensure that you had a memorable experience here. We certainly have a wonderful Inn and are in one of the best locations. As side from our phenomenal location, we are certainly blessed with some flexible accommodations, a plethora of complimentary amenities, and most importantly, a fantastic team of hospitality professionals. Hopefully next time your travels bring you out our way, we will be the first choice for you! Warmest regards, Mike",Fabulous family stay in la jolla,Fareham,UnitedKingdom,joy
1003 Coast Blvd,La Jolla,32.8485,-117.2758,Pantai Inn,92037,CA,2014-10-21T00:00:00.000Z,3.0,"My family and I visit La Jolla every year for the Challenged Athletes Foundation Triathlon. We try different hotels every year. This year we stayed at the beautifully appointed Pantai Inn. Our room was very well renovated with a full kitchen and awesome bathroom. Spacious and clean, but the master bed was a double and too small for comfort. My daughter slept on the Murphy Bed. Unfortunately, we heard every noise from the upstairs unit. The jumping, walking and screaming was very unsettling and kept us from relaxing. There was a beeping noise outside our bedroom the entire which kept us from sleeping. To say the least the location is great and property really nice, but we wouldn't suggest staying there for a romantic, relaxing or quiet weekend. Dear Friend,Thank you so much for your comments, we appreciating hearing from our guests.I am truly sorry to hear your stay at Pantai Inn was disrupted by the guests in the room above you. The Inn was sold out that weekend for the Challenged Athletes Foundation Triathlon. If we would have had another room we would have gladly upgraded you to something that was not below other guests. I hope you understand this is not a normal occurrence at the Inn. Most of our guests come here for a quiet romantic getaway and hopefully you will give us another opportunity to serve you again. If you would, please contact me by email at danpantai.com, or telephone directly (858)224-7620 to discuss this further. Thank you for your comments and I truly hope to hear from you.With warm regards,Dan Priano","Beautiful, but not quiet",Los Angeles,California,neutral
1003 Coast Blvd,La Jolla,32.8485,-117.2758,Pantai Inn,92037,CA,2019-01-29T00:00:00.000Z,5.0,"Lovely hotel, with lots of extras - very generous - wonderful fire pit, outdoor heaters (was cool during my visit), excellent breakfasts with the sweetest pineapple and ripest blackberries I have ever had and overall just excellent cooking. Very accommodating staff - made me feel...More","Peach of a hotel, across street from ocean",Great Falls,Virginia,joy
1003 Coast Blvd,La Jolla,32.8485,-117.2758,Pantai Inn,92037,CA,2017-12-25T00:00:00.000Z,5.0,"This hotel is absolutely perfect. From the moment I arrived, I was impressed. The staff was friendly, greeting me with a tour of the grounds, a description of the neighborhood, and escorting me to my room. The grounds and the room were lovely, exactly as advertised on the website. I stayed in the ocean view studio, which was beautiful, with a gorgeous view of the ocean. The room and the whole hotel is comfortable and relaxing and the perfect getaway.Greetings Sara T, Thank you for taking the time to review Pantai Inn. On behalf of the the team, we are all so pleased that you had a perfect stay with us. We all strive to ensure that our guests have an enjoyable experience. I am so pleased that you enjoyed your accommodations and the comfort of the Inn. A lot of thought continues to go into what we can do to ensure that your first time with us is not your last. Thank you again for choosing Pantai Inn. Mike",Perfect!,Los Angeles,California,joy
1003 Coast Blvd,La Jolla,32.8485,-117.2758,Pantai Inn,92037,CA,2018-02-04T00:00:00.000Z,5.0,"Two things stand out significantly related to Pantai Inn -- the customer service is beyond beautiful -- literally everthing you need or want is available in an instant, and they are so courteous and creative in their delivery. Second to that, barely, is the stunning view of the ocean and the sound of the waves crashing against the cliffs, punctuated periodically by the compelling barks of sea lions resting along the beach. As if that weren't enough, the location is great, the beds are super comfortable and they have good wine! Go!Greetings aluck2013,Thank you for taking the time to review Pantai Inn. I thoroughly appreciated your acknowledgement of the two specific areas in which we shine. Our team does a remarkable job at ensuring our guests are well taken care of. I cannot fully express how appreciative I am of their efforts. Also, yes you are correct (and you echo most comments that travelers leave) we are in a priceless location to relax and rejuvenate.Your encouragement to other travelers to come and visit was appreciated. Please come back and stay with us again soon! All the best, Mike",Ocean-Side Bliss,Austin,Texas,joy
1003 Coast Blvd,La Jolla,32.8485,-117.2758,Pantai Inn,92037,CA,2016-06-28T00:00:00.000Z,5.0,"Our family of 4 spent 3 nights at the Inn last week. Such a sweet location, friendly and helpful staff and well manicured grounds and accommodations. The breakfasts are a treat with the same attention to detail found in all other areas of the experience. Parking on the property is another added bonus. Just lovely, tranquil, perfect. It is a sad thing indeed to leave!Greetings 702kathryno,Thank you for taking the time to review Pantai Inn.I am so pleased that you and your family enjoyed our oceanfront Inn. Thankfully we are able to cater to groups large and small, families, couples, and individual travelers. I am sorry that you had to leave after 4 days, however it just means that you need to come back and visit us soon!Thank you for noting our teams attention to detail. We pride ourselves in ensuring that all of our guests needs are met and exceeded whenever possible. We are looking forward to making your next experience just as memorable as the one previous. See you soon.Mike","Pantai Inn, a gem on the ocean",Redmond,Washington,joy
1003 Coast Blvd,La Jolla,32.8485,-117.2758,Pantai Inn,92037,CA,2014-05-28T00:00:00.000Z,5.0,"It has it all! Great location, great service, impeccably clean rooms. Continental breakfast was excellent, we are very active and needed protein, so since we had a full kitchen, we just bought eggs and hardboiled them to accompany our continental breakfast. This was our 3rd visit, wish we could own a unit here!","Love, Love, LOve This Place!",Downey,California,joy
1003 Coast Blvd,La Jolla,32.8485,-117.2758,Pantai Inn,92037,CA,2016-06-09T00:00:00.000Z,5.0,"I've never wrote a review on any place I've ever stayed at before. After staying at the Pantai Inn I felt that I had to do something to say Thank You! Best stay at any place I've ever had. The Staff and service was amazing! Great location with plenty of nice shopping and restaurants nearby. I will be coming back.Greetings newfarmkid,Thank you for taking the time to review Pantai Inn.We are most honored to be your first review! It means the world to both myself and our team that you took the time to share your experience with other potential and longtime guests. We appreciate your need to say thank you following your stay. However, we THANK YOU for choosing us and allowing us to participate in the birthday celebration.Come back and give us the opportunity to WOW you again!Thanks!Mike",Birthday Party,Mesa,Arizona,joy
1003 Coast Blvd,La Jolla,32.8485,-117.2758,Pantai Inn,92037,CA,2016-03-01T00:00:00.000Z,5.0,"we loved this place, we spent 4 nights had a one bedroom suite with small kitchenmicrowave and frig. Our room had a beautiful view of the ocean, great walking area.The Hotel staff was wonderful, very helpful.Breakfast was included and was very goodfree water in the room, free coffee in the office along with fruit or cookies, free wififree parking! When adding in all the extras I think the price was great. Easy walk to restaurants and shopping.Would definitely go back here againGreetings Maureen T, Thank you for taking the time to review Pantai Inn. I am delighted that you had a pleasant stay with us. Whether it is for one night, a week, or more our accommodations and location are tailored to ensure that our guests feel at home. With all the extras that we include, I am so pleased that you felt that we were a good value. Our team does an amazing job to ensure our guests are comfortable and have an enjoyable stay. Thank you for recognizing them!We are eager to welcome you back soon! Mike",the best place to stay,Spokane,Washington,joy
1003 Coast Blvd,La Jolla,32.8485,-117.2758,Pantai Inn,92037,CA,2016-01-06T00:00:00.000Z,5.0,"OK. It is not Bali, but it comes close. Our room was ocean front, second floor with porch, but entry just up four stairs. Couches and easy chairs on an ample porch right on the ocean...this alone was body and soul cleansing. Inside, a nice living room, full working complete kitchen, dining table, an desperate bedroom with a comfy king bed and decent bathroom. But this does really not describe Pantai. Add in an Ari Ungung, which of course is a fire pit, huge, and the place for a bottle of wine at night. Or perhaps tables after dark with fire heaters Breakfast, well prepared, top quality, and varied every morning. But then there is the service. Everyone, I mean everyone was gracious, polite, sincere, wanting to please, friendly and accommodating. You are greeted by a wonderful, ok, very pretty, Russian woman from St. Petersburg, who just makes you feel like you have chosen the right place, down to the fellow who comes around 7 PM to turn down the bed and leave chocolates and a hand inscribed good night note. This is a most unusual place in that superb management shows through everywhere in the most gracious way. We will return!ZBGreetings zabriskibound,Thank you for taking the time to review Pantai Inn. I really enjoyed reading your description of what a unique place our oceanfront Inn is. There are very few (if any) places like us. We are pleased to see that all the hard work and effort is being noticed by our guests. Thank you for outlining the various amenities that we offer to our guests. Our complimentary deluxe continental breakfast is a marvelous way to start the day and our fire pit is a wonderful escape at the end of the day. Also, thank you for mentioning our service. All of the staff do a tremendous job in ensuring that our guests are satisfied. We are extremely fortunate to have a such a wonderful team. Hope to see you again soon. Thank you! Mike","Excellent, Bali Vibe, Relax in Comfort and Style",Tucson,Arizona,joy
1003 Coast Blvd,La Jolla,32.8485,-117.2758,Pantai Inn,92037,CA,2017-01-17T00:00:00.000Z,5.0,"We booked a 3 bedroomed bungalow for our recent family holiday, the accommodation was outstanding, it had everything you could possibly want or need. the beds are super comfortable. It was spotless. The location is perfect seconds from the ocean front and minutes from restaurants and shops. The breakfasts were fantastic, the setting for breakfast was beautiful. All the staff members were extremely friendly and very helpful You will leave the Pantai Inn feeling relaxed and most definitely wanting to return. The fire-pit is a real highlight.Greetings Lgowtraveller,Thank you for taking the time to review Pantai Inn. We appreciated that you and your family traveled such a great distance to stay with us. Fortunately, we have the opportunity to welcome guests from all around the world. All of the team here does their very best to ensure that they all feel at home. Thanks you for outlining your accommodations, the amenities that were included with your stay, as well as a bit about the surrounding area. Come back and stay with us again soon! All my best,Mike",Amazing stay !!!!,Linlithgow,UnitedKingdom,joy
1003 Coast Blvd,La Jolla,32.8485,-117.2758,Pantai Inn,92037,CA,2012-11-09T00:00:00.000Z,4.0,"This place caught my eye by just driving by about 4 months ago. This week, my boyfriend booked a half oceanview room to surprise me for my birthday. We loved it. The staff are super nice and the entire property has such an eclectic ambiance. The rooms are amazing as they come with a fully equped nice kitchen, nice TV's, super comfy bed, awesome shower, etc. etc. It's a great place for families or couples. Great location - walking distance to shops, restaurants, bars, etc. The place is still expanding. I can't wait till they add the spa and return - hopefully for more than one night.Missly, On behalf of the staff here at Pantai we once again wish you a Happy Birthday! We hope that we were able to make it a special one. Keep in touch with us so that we can provide you with information on our expansion as we know you and many others are eagerly anticipating the addition of the spa to our already amazing property. We hope that you come visit us again soon. Sincerely, Shane Pappas",My Birthday Surprise,Irvine,California,joy
